pi-val,count
3.12,942
3.1200807265388497,32
3.120085015940489,20
3.1200897867564534,25
3.1200951248513675,27
3.120101137800253,29
3.1201079622132255,27
3.1201157742402317,24
3.1201248049921997,31
3.1201353637901863,41
3.120147874306839,37
3.120162932790224,75
3.1201716738197427,28
3.120181405895692,73
3.1201923076923075,30
3.1202046035805626,65
3.120218579234973,31
3.1202346041055717,80
3.120246659815005,26
3.1202531645569622,32
3.1202600216684724,23
3.120274914089347,112
3.120291616038882,32
3.1203007518796992,21
3.1203104786545923,32
3.120331950207469,168
3.1203501094091903,26
3.1203566121842496,33
3.1203703703703702,77
3.120385232744783,34
3.1203931203931203,31
3.1204188481675392,185
3.1204419889502764,40
3.1204481792717087,40
3.120458891013384,30
3.1204678362573097,39
3.1204819277108435,113
3.120496894409938,39
3.120507399577167,66
3.1205211726384365,36
3.1205298013245035,27
3.1205357142857144,32
3.120567375886525,293
3.12059765208111,27
3.120603015075377,32
3.120610687022901,20
3.1206225680933852,36
3.1206313416009017,35
3.1206434316353886,80
3.1206543967280163,23
3.1206611570247933,44
3.120669056152927,24
3.1206896551724137,168
3.1207115628970774,27
3.120720720720721,41
3.120728929384966,32
3.1207430340557276,111
3.1207598371777476,32
3.1207729468599035,76
3.120783460282916,27
3.120792079207921,39
3.120805369127517,34
3.120815138282387,30
3.120822622107969,32
3.1208285385500574,19
3.120833333333333,29
3.120879120879121,460
3.120925341745531,26
3.1209302325581394,30
3.120936280884265,24
3.1209439528023597,36
3.1209540034071552,44
3.120967741935484,79
3.120976692563818,38
3.1209876543209876,83
3.121001390820584,33
3.121019108280255,112
3.1210340775558167,33
3.1210428305400373,33
3.1210526315789475,28
3.121057985757884,31
3.1210762331838566,146
3.1210986267166043,38
3.121107266435986,43
3.1211146838156485,23
3.12112676056338,80
3.121140142517815,26
3.1211498973305956,59
3.121163166397415,29
3.1211717709720372,22
3.121177802944507,32
3.121212121212121,294
3.1212435233160623,36
3.12124849939976,33
3.1212553495007134,36
3.1212653778558876,43
3.1212814645308926,70
3.1212938005390836,26
3.121311475409836,104
3.1213282247765006,37
3.1213389121338913,77
3.121351766513057,26
3.121359223300971,30
3.1213640922768304,28
3.121387283236994,191
3.121412803532009,43
3.121418826739427,31
3.1214285714285714,40
3.1214361140443505,25
3.1214470284237725,75
3.1214574898785425,33
3.1214642262895174,35
3.121472392638037,31
3.121495327102804,164
3.121516164994426,30
3.121522693997072,32
3.121535181236674,68
3.1215469613259668,27
3.121552604698672,22
3.1215686274509804,128
3.1215880893300247,37
3.1215970961887476,40
3.1216056670602126,31
3.1216216216216215,129
3.1216361679224973,31
3.1216429699842023,40
3.1216494845360825,19
3.121661721068249,79
3.1216783216783215,34
3.121693121693122,71
3.1217063989962357,34
3.1217183770883055,64
3.1217292377701935,27
3.121739130434783,78
3.121748178980229,34
3.121756487025948,40
3.121771217712177,36
3.1217838765008574,38
3.121794871794872,32
3.1218045112781954,25
3.121813031161473,38
3.1218206157965196,32
3.1218274111675126,30
3.1218335343787698,27
3.12183908045977,23
3.1218441273326016,38
3.1218487394957983,25
3.121852970795569,36
3.1219512195121952,1151
3.1220512820512822,19
3.1220556745182013,21
3.122060470324748,27
3.1220657276995305,31
3.1220715166461157,35
3.122077922077922,26
3.122085048010974,38
3.122093023255814,28
3.1221020092735703,33
3.122112211221122,44
3.1221238938053095,38
3.122137404580153,28
3.122153209109731,83
3.1221621621621622,27
3.1221719457013575,81
3.1221826809015423,19
3.1221945137157108,85
3.1222076215505914,29
3.1222222222222222,83
3.122238586156112,35
3.1222444889779557,21
3.122257053291536,107
3.1222707423580784,35
3.1222780569514237,33
3.1222857142857143,28
3.1223021582733814,116
3.1223203026481716,37
3.122330097087379,40
3.122340425531915,24
3.122345803842265,36
3.1223628691983123,159
3.1223814773980156,29
3.1223880597014926,29
3.1224018475750577,73
3.12241653418124,30
3.1224242424242425,25
3.122448979591837,199
3.1224707135250265,23
3.1224764468371466,26
3.1224862888482634,31
3.1224944320712695,36
3.1225071225071224,76
3.122520420070012,32
3.122529644268775,42
3.122541603630862,17
3.122549019607843,31
3.122554067971164,23
3.1225806451612903,262
3.1226096737907763,32
3.122615803814714,34
3.1226252158894647,40
3.1226415094339623,62
