pi-val,count
3.12,996
3.1200807265388497,26
3.120085015940489,29
3.1200897867564534,32
3.1200951248513675,38
3.120101137800253,34
3.1201079622132255,28
3.1201157742402317,30
3.1201248049921997,36
3.1201353637901863,40
3.120147874306839,49
3.120162932790224,80
3.1201716738197427,21
3.120181405895692,80
3.1201923076923075,28
3.1202046035805626,83
3.120218579234973,21
3.1202346041055717,85
3.120246659815005,32
3.1202531645569622,29
3.1202600216684724,32
3.120274914089347,115
3.120291616038882,33
3.1203007518796992,39
3.1203104786545923,29
3.120331950207469,170
3.1203501094091903,25
3.1203566121842496,31
3.1203703703703702,78
3.120385232744783,29
3.1203931203931203,31
3.1204188481675392,208
3.1204419889502764,24
3.1204481792717087,37
3.120458891013384,44
3.1204678362573097,34
3.1204819277108435,130
3.120496894409938,27
3.120507399577167,71
3.1205211726384365,39
3.1205298013245035,32
3.1205357142857144,27
3.120567375886525,311
3.12059765208111,28
3.120603015075377,31
3.120610687022901,38
3.1206225680933852,36
3.1206313416009017,34
3.1206434316353886,98
3.1206543967280163,22
3.1206611570247933,38
3.120669056152927,30
3.1206896551724137,178
3.1207115628970774,26
3.120720720720721,37
3.120728929384966,41
3.1207430340557276,128
3.1207598371777476,32
3.1207729468599035,72
3.120783460282916,33
3.120792079207921,35
3.120805369127517,40
3.120815138282387,26
3.120822622107969,30
3.1208285385500574,29
3.120833333333333,24
3.120879120879121,506
3.120925341745531,34
3.1209302325581394,29
3.120936280884265,25
3.1209439528023597,35
3.1209540034071552,43
3.120967741935484,75
3.120976692563818,29
3.1209876543209876,77
3.121001390820584,32
3.121019108280255,117
3.1210340775558167,32
3.1210428305400373,54
3.1210526315789475,36
3.121057985757884,28
3.1210762331838566,166
3.1210986267166043,33
3.121107266435986,32
3.1211146838156485,23
3.12112676056338,89
3.121140142517815,34
3.1211498973305956,60
3.121163166397415,40
3.1211717709720372,26
3.121177802944507,37
3.121212121212121,319
3.1212435233160623,24
3.12124849939976,26
3.1212553495007134,34
3.1212653778558876,33
3.1212814645308926,82
3.1212938005390836,31
3.121311475409836,114
3.1213282247765006,30
3.1213389121338913,80
3.121351766513057,35
3.121359223300971,35
3.1213640922768304,30
3.121387283236994,232
3.121412803532009,24
3.121418826739427,22
3.1214285714285714,30
3.1214361140443505,30
3.1214470284237725,91
3.1214574898785425,32
3.1214642262895174,42
3.121472392638037,37
3.121495327102804,177
3.121516164994426,28
3.121522693997072,34
3.121535181236674,71
3.1215469613259668,40
3.121552604698672,26
3.1215686274509804,140
3.1215880893300247,29
3.1215970961887476,32
3.1216056670602126,39
3.1216216216216215,131
3.1216361679224973,27
3.1216429699842023,39
3.1216494845360825,32
3.121661721068249,93
3.1216783216783215,35
3.121693121693122,87
3.1217063989962357,32
3.1217183770883055,79
3.1217292377701935,40
3.121739130434783,80
3.121748178980229,27
3.121756487025948,52
3.121771217712177,42
3.1217838765008574,36
3.121794871794872,31
3.1218045112781954,34
3.121813031161473,39
3.1218206157965196,38
3.1218274111675126,27
3.1218335343787698,28
3.12183908045977,31
3.1218441273326016,26
3.1218487394957983,31
3.121852970795569,24
3.1219512195121952,1219
3.1220512820512822,26
3.1220556745182013,30
3.122060470324748,24
3.1220657276995305,34
3.1220715166461157,28
3.122077922077922,24
3.122085048010974,38
3.122093023255814,33
3.1221020092735703,36
3.122112211221122,36
3.1221238938053095,35
3.122137404580153,49
3.122153209109731,65
3.1221621621621622,27
3.1221719457013575,93
3.1221826809015423,35
3.1221945137157108,76
3.1222076215505914,36
3.1222222222222222,80
3.122238586156112,31
3.1222444889779557,27
3.122257053291536,112
3.1222707423580784,31
3.1222780569514237,40
3.1222857142857143,45
3.1223021582733814,112
3.1223203026481716,31
3.122330097087379,33
3.122340425531915,28
3.122345803842265,38
3.1223628691983123,180
3.1223814773980156,27
3.1223880597014926,34
3.1224018475750577,87
3.12241653418124,33
3.1224242424242425,40
3.122448979591837,212
3.1224707135250265,23
3.1224764468371466,31
3.1224862888482634,43
3.1224944320712695,32
3.1225071225071224,91
3.122520420070012,38
3.122529644268775,40
3.122541603630862,29
3.122549019607843,36
3.122554067971164,25
3.1225806451612903,274
3.1226096737907763,33
3.122615803814714,18
3.1226252158894647,35
3.1226415094339623,89
3.1226551226551225,39
3.1226611226611225,23
3.1226765799256504,134
3.1226927252985885,30
3.1226993865030677,37
3.122715404699739,92
3.1227272727272726,42
3.1227364185110664,69
3.1227495908346974,37
3.1227586206896554,41
3.1227651966626935,28
3.122770199370409,31
3.1228070175438596,392
3.122842639593909,21
3.1228473019517797,39
3.1228533685601056,37
3.1228615863141522,30
3.122873345935728,49
3.1228813559322033,25
3.1228915662650603,75
3.122905027932961,39
3.122923588039867,121
3.122940430925222,26
3.122950819672131,62
3.122962962962963,35
3.1229698375870067,28
3.122994652406417,229
3.123020706455542,40
3.1230283911671926,38
3.1230425055928412,73
3.123055162659123,39
3.1230610134436403,21
3.123076923076923,135
3.123094958968347,29
3.123102866779089,40
3.123110151187905,34
3.123123123123123,124
3.1231393775372123,28
3.123152709359606,82
3.1231638418079095,38
3.1231732776617953,84
3.1231884057971016,33
3.1232,29
3.1232091690544412,27
3.1232166018158236,29
3.123222748815166,40
3.123227917121047,32
3.1232323232323234,38
3.1232876712328768,660
3.123343527013252,28
3.1233480176211454,31
3.1233532934131736,31
3.1233595800524934,39
3.123367198838897,32
3.1233766233766236,34
3.123388581952118,44
3.123404255319149,70
3.1234140715109575,37
3.123425692695214,71
3.1234396671289875,31
3.123456790123457,124
3.1234705228031148,29
3.123478260869565,29
3.123486682808717,37
3.1235059760956174,140
3.1235230934479055,33
3.123529411764706,34
3.1235431235431235,83
3.1235584843492585,38
3.123566878980892,30
3.1235721703011423,21
3.1235955056179776,237
3.1236180904522612,31
3.123623011015912,35
3.1236306729264474,25
3.123644251626898,78
3.1236559139784945,24
3.1236749116607774,127
3.1236897274633124,29
3.1236959761549925,36
3.1237113402061856,84
3.1237230419977298,46
3.123732251521298,66
3.1237458193979935,38
3.12375533428165,37
3.123762376237624,32
3.1237677984665937,28
3.123809523809524,417
3.1238485158648923,26
3.123853211009174,43
3.123859191655802,24
3.123867069486405,28
3.1238779174147218,36
3.1238938053097347,78
3.1239048811013768,31
3.123919308357349,83
3.123931623931624,30
3.1239388794567065,35
3.1239470517448855,29
3.12396694214876,161
3.1239860950173814,31
3.1239935587761676,39
3.124,30
3.12401055408971,96
3.124022346368715,30
3.124031007751938,34
3.124042879019908,34
3.1240506329113926,28
3.1240560949298812,38
3.124087591240876,313
3.124117053481332,35
3.1241217798594847,35
3.1241283124128314,29
3.1241379310344826,28
3.124153498871332,92
3.1241655540720963,39
3.1241830065359477,113
3.1241997439180538,27
3.1242105263157893,67
3.124223602484472,31
3.124231242312423,35
3.124236252545825,28
3.1242603550295858,225
3.1242873432155074,40
3.1242937853107344,38
3.12430426716141,48
3.1243124312431245,33
3.1243243243243244,91
3.124335812964931,19
3.1243432574430825,33
3.1243523316062176,29
3.1243576567317572,19
3.1243781094527363,196
3.124401913875598,33
3.1244094488188976,37
3.1244239631336406,93
3.1244377811094455,34
3.1244444444444444,32
3.124463519313305,185
3.12448132780083,20
3.124487004103967,37
3.1244979919678717,75
3.124508519003932,38
3.1245283018867926,136
3.124546553808948,33
3.1245551601423487,32
3.1245634458672877,36
3.1245791245791246,130
3.124593716143012,32
3.1246006389776357,29
3.1246073298429318,28
3.1246200607902734,121
3.1246376811594203,28
3.1246537396121883,77
3.1246684350132625,31
3.1246819338422394,68
3.1246943765281174,26
3.124705882352941,98
3.124716553287982,43
3.12472647702407,86
3.124735729386892,22
3.1247443762781186,63
3.124760076775432,41
3.124773960216998,35
3.124786324786325,41
3.124797406807131,39
3.1248073959938365,34
3.1248164464023493,27
3.1248246844319776,42
3.124832214765101,27
3.124839124839125,34
3.1248454882571077,37
3.1248513674197382,31
3.124856815578465,40
3.124861878453039,33
3.1248665955176094,30
3.1248710010319916,24
3.125,1654
3.1251271617497456,28
3.125131440588854,30
3.1251360174102287,28
3.125140924464487,34
3.1251461988304094,32
3.1251518833535843,39
3.125158027812895,31
3.1251646903820816,34
3.125171939477304,30
3.125179856115108,30
3.125188536953243,38
3.1251980982567353,41
3.1252086811352253,41
3.125220458553792,28
3.1252336448598133,51
3.125248508946322,43
3.1252566735112937,22
3.1252653927813165,69
3.1252747252747253,33
3.1252847380410023,79
3.1252955082742315,36
3.1253071253071254,89
3.125319693094629,30
3.1253333333333333,88
3.1253481894150417,35
3.1253644314868803,84
3.1253761283851555,26
3.125382262996942,34
3.1253886010362693,24
3.12540192926045,137
3.125416204217536,31
3.1254237288135593,33
3.1254315304948217,47
3.1254480286738353,121
3.125465838509317,38
3.1254752851711025,42
3.1254851228978007,30
3.125506072874494,156
3.1255230125523012,32
3.1255289139633287,32
3.1255411255411256,71
3.1255539143279174,33
3.125560538116592,34
3.125581395348837,163
3.1256038647342996,31
3.1256117455138663,38
3.1256281407035176,76
3.125638406537283,30
3.125645438898451,27
3.1256544502617802,37
3.125659978880676,26
3.1256830601092895,241
3.1257078142695356,32
3.125714285714286,32
3.125725338491296,33
3.125734430082256,45
3.125748502994012,102
3.1257631257631258,31
3.1257731958762887,53
3.1257861635220126,43
3.1257941550190598,29
3.1257995735607675,29
3.1258278145695364,288
3.125858123569794,38
3.1258644536652835,25
3.125874125874126,30
3.1258811681772407,29
3.125890736342043,81
3.125904486251809,32
3.1259105098855358,28
3.1259259259259258,138
3.125941872981701,43
3.125948406676783,42
3.125964010282776,78
3.1259754738015606,32
3.125984251968504,40
3.1259968102073366,31
3.1260053619302948,27
3.126011560693642,41
3.1260162601626016,29
3.1260504201680672,382
3.126086956521739,30
3.126092384519351,44
3.126099706744868,27
3.1261101243339255,26
3.126126126126126,76
3.126137841352406,34
3.126153846153846,119
3.1261682242990654,34
3.1261770244821094,56
3.1261872455902306,19
3.1261930010604453,32
3.1262135922330097,172
3.1262349066959385,34
3.126241134751773,36
3.12625250501002,79
3.1262626262626263,27
3.1262798634812285,125
3.1262939958592133,29
3.12630014858841,36
3.126315789473684,102
3.126328217237308,37
3.126338329764454,84
3.1263537906137184,30
3.126365054602184,24
3.1263736263736264,32
3.1263803680981597,33
3.1263858093126387,37
3.12639029322548,16
3.1264367816091956,573
3.1264864864864865,34
3.126491646778043,26
3.1264980026631157,32
3.1265060240963853,33
3.1265164644714036,34
3.126530612244898,69
3.1265397536394177,36
3.1265508684863526,85
3.1265646731571626,35
3.1265822784810124,125
3.126596980255517,34
3.126605504587156,42
3.1266149870801034,31
3.126637554585153,193
3.126658624849216,33
3.1266666666666665,37
3.126673532440783,23
3.1266846361185983,93
3.1266968325791855,29
3.1267056530214425,36
3.1267175572519084,36
3.1267252195734003,31
3.126730564430245,31
3.1267605633802815,304
3.1267916207276736,35
3.126797385620915,38
3.1268057784911716,49
3.126819126819127,79
3.126829268292683,25
3.1268436578171093,99
3.126857142857143,32
3.126865671641791,45
3.1268758526603,35
3.1268817204301076,39
3.1269035532994924,203
3.1269276393831555,37
3.126934984520124,37
3.1269487750556793,76
3.1269614835948647,42
3.1269674711437565,27
3.126984126984127,141
3.127003699136868,34
3.1270125223613596,30
3.1270207852193996,36
3.1270358306188926,116
3.127049180327869,18
3.1270553064275037,46
3.1270718232044197,78
3.1270860077021823,31
3.1270983213429258,87
3.12710911136108,29
3.1271186440677967,68
3.1271271271271273,31
3.127134724857685,51
3.127147766323024,35
3.1271585557299844,38
3.1271676300578033,32
3.1271753681392234,27
3.1271820448877805,41
3.127187864644107,33
3.1271929824561404,35
3.127197518097208,31
3.1272727272727274,881
3.127348643006263,28
3.1273532668881505,32
3.1273584905660377,34
3.1273644388398485,31
3.127371273712737,22
3.1273792093704245,29
3.127388535031847,32
3.1273996509598603,27
3.1274131274131274,34
3.127420998980632,25
3.127429805615551,79
3.12743972445465,42
3.127450980392157,87
3.1274638633377134,32
3.1274787535410766,76
3.1274961597542243,38
3.1275026343519494,24
3.12751677852349,119
3.1275327771156136,35
3.1275415896487986,45
3.127551020408163,32
3.1275720164609053,150
3.127589967284624,32
3.1275964391691393,37
3.1276102088167055,84
3.127625201938611,41
3.127633209417596,33
3.127638190954774,21
3.127659574468085,222
3.127683615819209,38
3.1276901004304163,38
3.1277013752455796,34
3.127710843373494,35
3.127725856697819,129
3.127741935483871,28
3.1277533039647576,82
3.1277683134582626,33
3.1277777777777778,31
3.12778429073857,45
3.127789046653144,30
3.1278195488721803,334
3.127853881278539,26
3.1278600269179004,40
3.1278688524590166,36
3.1278825995807127,72
3.1278928136419,24
3.127906976744186,92
3.1279199110122358,33
3.127927927927928,33
3.1279373368146213,36
3.127942681678608,23
3.1279620853080567,192
3.1279826464208242,29
3.1279887482419126,34
3.128,76
3.1280101394169835,33
3.1280276816608996,128
3.128042328042328,29
3.1280487804878048,34
3.128065395095368,97
3.12807881773399,33
3.1280898876404493,75
3.128099173553719,32
3.12810707456979,46
3.1281198003327786,35
3.1281296023564065,39
3.1281373844121534,30
3.1281437125748504,35
3.128148959474261,38
3.1281533804238144,14
3.128205128205128,656
3.1282586027111576,32
3.1282633371169126,24
3.12826899128269,31
3.1282758620689655,23
3.1282843894899535,38
3.1282952548330405,28
3.1283095723014256,61
3.1283185840707963,27
3.128329297820823,67
3.128342245989305,27
3.1283582089552238,114
3.128371089536138,28
3.1283783783783785,31
3.1283863368669023,34
3.1284046692607004,151
3.128421052631579,26
3.1284271284271283,33
3.128440366972477,82
3.1284552845528455,41
3.1284634760705288,32
3.12846865364851,32
3.1284916201117317,227
3.1285140562248994,22
3.128518971848225,29
3.128526645768025,39
3.128540305010893,87
3.1285520974289582,29
3.1285714285714286,125
3.128586609989373,33
3.128593040847201,43
3.1286089238845145,88
3.1286210892236386,43
3.128630705394191,85
3.1286449399656946,35
3.128654970760234,38
3.128662420382166,34
3.128668171557562,27
3.1286727456940224,34
3.128712871287129,447
3.128755364806867,30
3.1287605294825513,35
3.128767123287671,25
3.1287758346581875,41
3.128787878787879,44
3.1287958115183248,29
3.128805620608899,87
3.1288180610889773,33
3.128834355828221,118
3.1288483466362598,33
3.128856624319419,40
3.1288659793814433,28
3.128888888888889,181
3.1289111389236544,37
3.1289198606271778,33
3.1289274106175515,27
3.128939828080229,89
3.1289537712895377,21
3.1289640591966172,83
3.1289782244556115,34
3.128987517337032,35
3.1289940828402365,33
3.128998968008256,27
3.129032258064516,386
3.1290684624017957,29
3.1290743155149934,40
3.1290824261275274,30
3.1290944123314066,35
3.1291028446389495,38
3.1291139240506327,72
3.129129129129129,38
3.1291355389541087,34
3.129151291512915,130
3.129166666666667,38
3.1291727140783743,43
3.1291866028708135,90
3.1291963377416074,22
3.129203539823009,24
3.1292134831460676,36
3.1292200232828873,45
3.129251700680272,262
3.129281767955801,32
3.129287598944591,34
3.1292962356792144,40
3.1293103448275863,79
3.1293213828425097,31
3.1293375394321767,123
3.129353233830846,31
3.1293634496919918,68
3.1293759512937593,40
3.129383313180169,31
3.1293881644934802,25
3.1294117647058823,229
3.129438717067583,32
3.1294452347083928,33
3.1294559099437147,50
3.1294642857142856,28
3.1294765840220387,84
3.129488574537541,33
3.129496402877698,38
3.129506008010681,27
3.129511677282378,35
3.1295336787564767,222
3.1295546558704452,34
3.129559748427673,32
3.129568106312292,33
3.12958435207824,76
3.1296,45
3.1296076099881094,36
3.1296296296296298,173
3.1296505073280723,31
3.1296572280178836,43
3.1296703296703297,84
3.1296829971181555,37
3.129689174705252,33
3.1297071129707112,184
3.129724208375894,20
3.1297297297297297,34
3.129740518962076,36
3.1297509829619923,35
3.1297709923664123,137
3.129789864029666,32
3.129798903107861,48
3.1298076923076925,37
3.1298245614035087,134
3.129840546697039,30
3.1298482293423273,30
3.1298557158712543,38
3.1298701298701297,125
3.129883843717001,29
3.1298904538341157,38
3.129896907216495,25
3.1299093655589125,128
3.12992700729927,38
3.1299435028248586,84
3.1299589603283176,28
3.129973474801061,95
3.12998712998713,31
3.13,101
3.130012150668287,19
