pi-val,count
3.12,1059
3.1200807265388497,32
3.120085015940489,28
3.1200897867564534,36
3.1200951248513675,33
3.120101137800253,41
3.1201079622132255,36
3.1201157742402317,33
3.1201248049921997,26
3.1201353637901863,40
3.120147874306839,35
3.120162932790224,64
3.1201716738197427,30
3.120181405895692,68
3.1201923076923075,40
3.1202046035805626,96
3.120218579234973,39
3.1202346041055717,92
3.120246659815005,29
3.1202531645569622,30
3.1202600216684724,30
3.120274914089347,146
3.120291616038882,35
3.1203007518796992,40
3.1203104786545923,39
3.120331950207469,191
3.1203501094091903,27
3.1203566121842496,26
3.1203703703703702,81
3.120385232744783,35
3.1203931203931203,29
3.1204188481675392,222
3.1204419889502764,26
3.1204481792717087,31
3.120458891013384,27
3.1204678362573097,30
3.1204819277108435,104
3.120496894409938,37
3.120507399577167,67
3.1205211726384365,33
3.1205298013245035,41
3.1205357142857144,26
3.120567375886525,347
3.12059765208111,30
3.120603015075377,30
3.120610687022901,45
3.1206225680933852,39
3.1206313416009017,26
3.1206434316353886,90
3.1206543967280163,33
3.1206611570247933,41
3.120669056152927,30
3.1206896551724137,180
3.1207115628970774,26
3.120720720720721,37
3.120728929384966,24
3.1207430340557276,118
3.1207598371777476,29
3.1207729468599035,95
3.120783460282916,28
3.120792079207921,40
3.120805369127517,31
3.120815138282387,35
3.120822622107969,37
3.1208285385500574,37
3.120833333333333,40
3.120879120879121,526
3.120925341745531,35
3.1209302325581394,36
3.120936280884265,35
3.1209439528023597,30
3.1209540034071552,36
3.120967741935484,77
3.120976692563818,33
3.1209876543209876,91
3.121001390820584,42
3.121019108280255,140
3.1210340775558167,32
3.1210428305400373,34
3.1210526315789475,48
3.121057985757884,22
3.1210762331838566,176
3.1210986267166043,40
3.121107266435986,35
3.1211146838156485,33
3.12112676056338,88
3.121140142517815,33
3.1211498973305956,71
3.121163166397415,26
3.1211717709720372,38
3.121177802944507,26
3.121212121212121,341
3.1212435233160623,42
3.12124849939976,35
3.1212553495007134,39
3.1212653778558876,42
3.1212814645308926,72
3.1212938005390836,41
3.121311475409836,111
3.1213282247765006,46
3.1213389121338913,100
3.121351766513057,29
3.121359223300971,38
3.1213640922768304,26
3.121387283236994,222
3.121412803532009,31
3.121418826739427,39
3.1214285714285714,35
3.1214361140443505,31
3.1214470284237725,85
3.1214574898785425,34
3.1214642262895174,35
3.121472392638037,36
3.121495327102804,150
3.121516164994426,25
3.121522693997072,34
3.121535181236674,72
3.1215469613259668,45
3.121552604698672,26
3.1215686274509804,137
3.1215880893300247,35
3.1215970961887476,42
3.1216056670602126,27
3.1216216216216215,136
3.1216361679224973,39
3.1216429699842023,31
3.1216494845360825,35
3.121661721068249,73
3.1216783216783215,35
3.121693121693122,89
3.1217063989962357,27
3.1217183770883055,94
3.1217292377701935,26
3.121739130434783,79
3.121748178980229,48
3.121756487025948,42
3.121771217712177,29
3.1217838765008574,43
3.121794871794872,35
3.1218045112781954,33
3.121813031161473,38
3.1218206157965196,37
3.1218274111675126,30
3.1218335343787698,28
3.12183908045977,40
3.1218441273326016,30
3.1218487394957983,34
3.121852970795569,30
3.1219512195121952,1313
3.1220512820512822,32
3.1220556745182013,35
3.122060470324748,37
3.1220657276995305,30
3.1220715166461157,37
3.122077922077922,33
3.122085048010974,45
3.122093023255814,30
3.1221020092735703,29
3.122112211221122,37
3.1221238938053095,35
3.122137404580153,38
3.122153209109731,74
3.1221621621621622,36
3.1221719457013575,81
3.1221826809015423,33
3.1221945137157108,89
3.1222076215505914,48
3.1222222222222222,78
3.122238586156112,36
3.1222444889779557,25
3.122257053291536,124
3.1222707423580784,27
3.1222780569514237,32
3.1222857142857143,32
3.1223021582733814,134
3.1223203026481716,40
3.122330097087379,37
3.122340425531915,42
3.122345803842265,32
3.1223628691983123,158
3.1223814773980156,30
3.1223880597014926,35
3.1224018475750577,71
3.12241653418124,38
3.1224242424242425,42
3.122448979591837,210
3.1224707135250265,30
3.1224764468371466,41
3.1224862888482634,38
3.1224944320712695,31
3.1225071225071224,94
3.122520420070012,26
3.122529644268775,43
3.122541603630862,38
3.122549019607843,27
3.122554067971164,36
3.1225806451612903,283
3.1226096737907763,27
3.122615803814714,41
3.1226252158894647,40
3.1226415094339623,72
3.1226551226551225,31
3.1226611226611225,44
3.1226765799256504,135
