,0
810,3.2220000000000004
811,3.228
812,3.228
813,3.228
814,3.228
815,3.228
816,3.228
817,3.228
818,3.228
819,3.228
820,3.228
821,3.228
822,3.228
823,3.228
824,3.234
825,3.234
826,3.234
827,3.234
828,3.234
829,3.234
830,3.234
831,3.234
832,3.234
833,3.234
834,3.234
835,3.234
836,3.234
837,3.234
838,3.234
839,3.24
840,3.24
841,3.24
842,3.24
843,3.24
844,3.24
845,3.24
846,3.24
847,3.24
848,3.24
849,3.24
850,3.2460000000000004
851,3.2460000000000004
852,3.2460000000000004
853,3.2460000000000004
854,3.2460000000000004
855,3.2460000000000004
856,3.2460000000000004
857,3.2460000000000004
858,3.2520000000000002
859,3.2520000000000002
860,3.2520000000000002
861,3.2520000000000002
862,3.2520000000000002
863,3.2520000000000002
864,3.2520000000000002
865,3.2520000000000002
866,3.2520000000000002
867,3.2520000000000002
868,3.2520000000000002
869,3.2520000000000002
870,3.2520000000000002
871,3.2520000000000002
872,3.2520000000000002
873,3.2520000000000002
874,3.258
875,3.258
876,3.258
877,3.258
878,3.258
879,3.258
880,3.258
881,3.258
882,3.258
883,3.258
884,3.2640000000000002
885,3.2640000000000002
886,3.2640000000000002
887,3.2640000000000002
888,3.2640000000000002
889,3.2640000000000002
890,3.2640000000000002
891,3.2640000000000002
892,3.2700000000000005
893,3.2700000000000005
894,3.2700000000000005
895,3.2700000000000005
896,3.2700000000000005
897,3.2700000000000005
898,3.2700000000000005
899,3.2700000000000005
900,3.2700000000000005
901,3.2700000000000005
902,3.2700000000000005
903,3.2700000000000005
904,3.2700000000000005
905,3.2700000000000005
906,3.2700000000000005
907,3.2700000000000005
908,3.2700000000000005
909,3.2760000000000002
910,3.2760000000000002
911,3.2760000000000002
912,3.2760000000000002
913,3.2760000000000002
914,3.2760000000000002
915,3.282
916,3.282
917,3.282
918,3.282
919,3.282
920,3.282
921,3.2880000000000003
922,3.2880000000000003
923,3.2880000000000003
924,3.2880000000000003
925,3.2880000000000003
926,3.2880000000000003
927,3.2880000000000003
928,3.2880000000000003
929,3.2880000000000003
930,3.2880000000000003
931,3.2880000000000003
932,3.2880000000000003
933,3.2880000000000003
934,3.2880000000000003
935,3.2880000000000003
936,3.2880000000000003
937,3.2880000000000003
938,3.2940000000000005
939,3.2940000000000005
940,3.2940000000000005
941,3.2940000000000005
942,3.2940000000000005
943,3.2940000000000005
944,3.2940000000000005
945,3.2940000000000005
946,3.2940000000000005
947,3.2940000000000005
948,3.2940000000000005
949,3.3000000000000003
950,3.3000000000000003
951,3.3000000000000003
952,3.3000000000000003
953,3.3000000000000003
954,3.3000000000000003
955,3.306
956,3.306
957,3.3120000000000003
958,3.3120000000000003
959,3.3120000000000003
960,3.3120000000000003
961,3.3120000000000003
962,3.3120000000000003
963,3.3120000000000003
964,3.3120000000000003
965,3.3120000000000003
966,3.3120000000000003
967,3.3180000000000005
968,3.3180000000000005
969,3.3180000000000005
970,3.3240000000000003
971,3.3240000000000003
972,3.3240000000000003
973,3.3240000000000003
974,3.33
975,3.33
976,3.33
977,3.3360000000000003
978,3.3360000000000003
979,3.3360000000000003
980,3.3420000000000005
981,3.3420000000000005
982,3.3480000000000003
983,3.3480000000000003
984,3.3480000000000003
985,3.3480000000000003
986,3.354
987,3.354
988,3.3600000000000003
989,3.3600000000000003
990,3.3600000000000003
991,3.3600000000000003
992,3.3660000000000005
993,3.3660000000000005
994,3.3720000000000003
995,3.3720000000000003
996,3.3720000000000003
997,3.3779999999999997
998,3.3779999999999997
999,3.3899999999999997
