,0
0,3.008
1,3.036
2,3.044
3,3.052
4,3.052
5,3.072
6,3.072
7,3.072
8,3.076
9,3.076
10,3.088
11,3.092
12,3.096
13,3.1
14,3.116
15,3.12
16,3.124
17,3.124
18,3.124
19,3.124
20,3.128
21,3.136
22,3.136
23,3.14
24,3.144
25,3.144
26,3.144
27,3.144
28,3.144
29,3.144
30,3.152
31,3.152
32,3.156
33,3.164
34,3.168
35,3.172
36,3.176
37,3.176
38,3.18
39,3.184
40,3.188
41,3.192
42,3.192
43,3.208
44,3.212
45,3.216
46,3.224
47,3.224
48,3.224
49,3.24
