pi-val,count
3.12,1087
3.1200807265388497,35
3.120085015940489,26
3.1200897867564534,29
3.1200951248513675,27
3.120101137800253,31
3.1201079622132255,32
3.1201157742402317,45
3.1201248049921997,33
3.1201353637901863,28
3.120147874306839,37
3.120162932790224,70
3.1201716738197427,30
3.120181405895692,79
3.1201923076923075,23
3.1202046035805626,69
3.120218579234973,34
3.1202346041055717,104
3.120246659815005,21
3.1202531645569622,38
3.1202600216684724,24
3.120274914089347,125
3.120291616038882,35
3.1203007518796992,50
3.1203104786545923,26
3.120331950207469,185
3.1203501094091903,22
3.1203566121842496,43
3.1203703703703702,71
3.120385232744783,33
3.1203931203931203,28
3.1204188481675392,230
3.1204419889502764,28
3.1204481792717087,30
3.120458891013384,42
3.1204678362573097,36
3.1204819277108435,148
3.120496894409938,38
3.120507399577167,88
3.1205211726384365,41
3.1205298013245035,24
3.1205357142857144,21
3.120567375886525,340
3.12059765208111,29
3.120603015075377,28
3.120610687022901,51
3.1206225680933852,45
3.1206313416009017,22
3.1206434316353886,91
3.1206543967280163,22
3.1206611570247933,37
3.120669056152927,29
3.1206896551724137,166
3.1207115628970774,31
3.120720720720721,50
3.120728929384966,35
3.1207430340557276,120
3.1207598371777476,25
3.1207729468599035,75
3.120783460282916,30
3.120792079207921,54
3.120805369127517,30
3.120815138282387,48
3.120822622107969,30
3.1208285385500574,33
3.120833333333333,23
3.120879120879121,506
3.120925341745531,29
3.1209302325581394,29
3.120936280884265,33
3.1209439528023597,41
3.1209540034071552,40
3.120967741935484,74
3.120976692563818,28
3.1209876543209876,99
3.121001390820584,37
3.121019108280255,124
3.1210340775558167,33
3.1210428305400373,35
3.1210526315789475,33
3.121057985757884,30
3.1210762331838566,170
3.1210986267166043,39
3.121107266435986,36
3.1211146838156485,23
3.12112676056338,94
3.121140142517815,27
3.1211498973305956,70
3.121163166397415,36
3.1211717709720372,23
3.121177802944507,29
3.121212121212121,332
3.1212435233160623,25
3.12124849939976,22
3.1212553495007134,44
3.1212653778558876,50
3.1212814645308926,69
3.1212938005390836,36
3.121311475409836,116
3.1213282247765006,35
3.1213389121338913,79
3.121351766513057,39
3.121359223300971,37
3.1213640922768304,37
3.121387283236994,251
3.121412803532009,29
3.121418826739427,32
3.1214285714285714,44
3.1214361140443505,29
3.1214470284237725,88
3.1214574898785425,36
3.1214642262895174,30
3.121472392638037,27
3.121495327102804,186
3.121516164994426,25
3.121522693997072,51
3.121535181236674,75
3.1215469613259668,44
3.121552604698672,24
3.1215686274509804,159
3.1215880893300247,32
3.1215970961887476,47
3.1216056670602126,28
3.1216216216216215,116
3.1216361679224973,26
3.1216429699842023,36
3.1216494845360825,24
3.121661721068249,105
3.1216783216783215,32
3.121693121693122,82
3.1217063989962357,34
3.1217183770883055,77
3.1217292377701935,26
3.121739130434783,74
3.121748178980229,26
3.121756487025948,36
3.121771217712177,33
3.1217838765008574,39
3.121794871794872,37
3.1218045112781954,47
3.121813031161473,38
3.1218206157965196,33
3.1218274111675126,30
3.1218335343787698,22
3.12183908045977,31
3.1218441273326016,27
3.1218487394957983,24
3.121852970795569,40
3.1219512195121952,1374
3.1220512820512822,27
3.1220556745182013,24
3.122060470324748,30
3.1220657276995305,33
3.1220715166461157,36
3.122077922077922,33
3.122085048010974,30
3.122093023255814,41
3.1221020092735703,42
3.122112211221122,42
3.1221238938053095,44
3.122137404580153,42
3.122153209109731,76
3.1221621621621622,24
3.1221719457013575,72
3.1221826809015423,26
3.1221945137157108,91
3.1222076215505914,34
3.1222222222222222,93
3.122238586156112,35
3.1222444889779557,34
3.122257053291536,132
3.1222707423580784,20
3.1222780569514237,29
3.1222857142857143,29
3.1223021582733814,138
3.1223203026481716,38
3.122330097087379,44
3.122340425531915,23
3.122345803842265,35
3.1223628691983123,183
3.1223814773980156,31
3.1223880597014926,38
3.1224018475750577,80
3.12241653418124,30
3.1224242424242425,36
3.122448979591837,220
3.1224707135250265,35
3.1224764468371466,28
3.1224862888482634,38
3.1224944320712695,30
3.1225071225071224,114
3.122520420070012,30
3.122529644268775,45
3.122541603630862,38
3.122549019607843,32
3.122554067971164,28
3.1225806451612903,268
3.1226096737907763,27
3.122615803814714,30
3.1226252158894647,37
3.1226415094339623,80
3.1226551226551225,45
3.1226611226611225,27
3.1226765799256504,133
3.1226927252985885,24
3.1226993865030677,35
3.122715404699739,88
3.1227272727272726,29
3.1227364185110664,79
