pi-val,count
3.1420118343195265,35
3.1420289855072463,91
3.1420454545454546,38
3.1420612813370474,88
3.1420765027322406,33
3.1420911528150133,88
3.142105263157895,41
3.1421188630490957,83
3.1421319796954315,42
3.14214463840399,87
3.142156862745098,38
3.1421686746987953,67
3.1421800947867298,32
3.1421911421911424,70
3.1422018348623855,27
3.1422121896162527,71
3.1422222222222222,36
3.1422319474835887,80
3.1422413793103448,30
3.142250530785563,80
3.1422594142259412,31
3.1422680412371133,78
3.1422764227642275,37
3.1422845691382766,79
3.142300194931774,59
3.1423149905123338,49
3.142329020332717,40
3.142342342342342,37
3.142355008787346,47
3.142367066895369,39
3.1423785594639866,45
3.1423895253682486,38
3.1424,38
3.1424100156494523,42
3.1424196018376724,37
3.1424287856071964,30
3.142437591776799,24
3.1424460431654677,36
3.142454160789845,36
3.1424619640387275,43
3.1424694708276797,39
3.1424766977363516,30
3.142483660130719,28
3.142490372272144,35
3.14249684741488,42
3.1425030978934325,36
3.1425091352009744,35
3.1425149700598802,35
3.142520612485277,26
3.1425260718424104,29
3.142531356898518,29
3.142536475869809,36
3.1425414364640885,39
3.1425462459194775,27
3.142550911039657,22
3.1425554382259766,30
3.142559833506764,33
3.1425641025641027,33
3.142568250758342,35
3.142857142857143,4008
3.1431431431431434,28
3.1431472081218272,31
3.1431513903192583,34
3.143155694879833,29
3.1431601272534464,30
3.1431646932185147,29
3.1431693989071037,25
3.1431742508324083,35
3.1431792559188274,27
3.143184421534937,31
3.1431897555296855,23
3.143195266272189,30
3.1432009626955475,33
3.1432068543451654,33
3.1432129514321296,34
3.1432192648922688,38
3.1432258064516128,44
3.14323258869908,39
3.143239625167336,40
3.1432469304229196,29
3.1432545201668987,35
3.143262411347518,39
3.143270622286541,36
3.1432791728212703,35
3.143288084464555,30
3.143297380585516,41
3.1433070866141732,42
3.143317230273752,41
3.14332784184514,33
3.1433389544688026,42
3.143350604490501,41
3.1433628318584073,43
3.143375680580762,35
3.143389199255121,37
3.1434034416826004,53
3.143418467583497,58
3.1434343434343432,82
3.1434426229508197,32
3.1434511434511436,84
3.1434599156118144,29
3.143468950749465,72
3.143478260869565,31
3.143487858719647,71
3.1434977578475336,29
3.143507972665148,73
3.1435185185185186,28
3.143529411764706,84
3.1435406698564594,33
3.1435523114355233,72
3.1435643564356437,39
3.1435768261964734,96
3.1435897435897435,35
3.143603133159269,73
3.143617021276596,33
3.143631436314363,77
3.143646408839779,36
3.1436619718309857,91
3.1436781609195403,40
3.1436950146627565,79
3.143712574850299,32
3.143718592964824,32
3.143730886850153,137
3.143743536711479,35
3.14375,41
3.143756558237146,41
3.143769968051118,135
3.1437837837837836,33
3.1437908496732025,39
3.1437980241492864,37
3.1438127090301005,140
3.1438278595696487,31
3.143835616438356,35
3.143843498273878,26
3.143859649122807,136
3.1438763376932224,42
3.143884892086331,36
3.1438935912938333,30
3.143911439114391,124
3.143929912390488,42
3.143939393939394,44
3.1439490445859875,34
3.1439688715953307,151
3.1439894319682957,28
3.144,71
