,mean,percen-error,abs-error,std,var,skew,kurt
100,3.242071839807913,3.198351832892969,0.10047918621812002,0.1795144493361213,0.03222543752045086,2.726797073879927,10.376792012254471
1000,3.0791663596640166,-1.9870906514389775,0.06242629392577648,0.04381625281863831,0.0019198640110668298,2.0222304388679158,4.178819997966452
10000,3.133164701839807,-0.2682700362300561,0.008427951749986118,0.013396340955158122,0.00017946195098684684,-0.9958860566655251,0.928473762213391
100000,3.1471028431129233,0.17539477999586914,0.0055101895231302045,0.003581642755668044,1.282816482922938e-05,-1.6079099326222281,2.4822010260448373
1000000,3.1437035525977097,0.06719200229554131,0.0021108990079166112,0.0013037478280739996,1.6997583992076713e-06,0.9660851441742971,0.22955431950852656
