pi-val,count
3.2,9612
3,5994
3.11111111111111,5922
3.14285714285714,3863
4,3598
3.07692307692308,3367
3.33333333333333,2909
3.15789473684211,2847
3.1304347826087,2343
3.27272727272727,2235
3.16666666666667,2193
3.05882352941176,2150
3.09090909090909,2086
3.25,1929
2.66666666666667,1846
3.17241379310345,1720
3.125,1644
3.15151515151515,1625
3.42857142857143,1576
3.23809523809524,1537
3.04761904761905,1510
3.17647058823529,1470
3.09677419354839,1458
2.85714285714286,1383
3.13513513513513,1382
3.23076923076923,1333
3.1219512195122,1280
3.06666666666667,1256
3.08571428571429,1225
3.29411764705882,1225
3.17948717948718,1214
3.16279069767442,1180
3.1,1175
3.04,1149
2.90909090909091,1113
3.2258064516129,1108
3.14893617021277,1080
3.18181818181818,1068
3.12,1040
3.5,999
3.13725490196078,980
3.15384615384615,973
3.22222222222222,956
3.10204081632653,949
3.03448275862069,940
3.25925925925926,932
3.18367346938775,907
3.06976744186047,898
3.16981132075472,880
3.12727272727273,879
3.38461538461538,877
2.93333333333333,872
3.08333333333333,861
3.21951219512195,857
3.05263157894737,832
3.18518518518519,824
3.03030303030303,813
3.09433962264151,806
3.24324324324324,805
3.14754098360656,804
3.13333333333333,802
3.10344827586207,792
3.16129032258064,790
3.11864406779661,781
3.21739130434783,779
3.1864406779661,765
3.06382978723404,753
3.08771929824561,749
3.17460317460317,749
2,748
3.30434782608696,748
3.13846153846154,747
3.28571428571429,733
2.8,717
3.11764705882353,702
3.2156862745098,700
3.15492957746479,696
2.94736842105263,695
3.16417910447761,692
3.08196721311475,674
3.02702702702703,672
3.07142857142857,665
3.55555555555556,663
3.1044776119403,661
3.23404255319149,655
3.1875,654
3.18840579710145,643
3.14666666666667,640
2.95652173913043,631
3.09859154929577,630
3.12328767123288,630
3.36842105263158,629
3.10526315789474,624
3.21428571428571,620
3.17808219178082,617
3.18918918918919,611
3.26315789473684,609
3.04347826086957,608
3.02439024390244,606
3.13924050632911,605
3.16049382716049,603
3.21311475409836,601
3.09333333333333,599
3.15,599
3.13253012048193,598
3.16883116883117,593
3.11688311688312,592
3.17073170731707,587
3.12820512820513,582
3.18072289156626,570
3.25581395348837,561
3.08108108108108,555
3.14606741573034,553
3.31034482758621,545
3.05454545454545,543
3.15294117647059,543
3.1264367816092,540
2.88888888888889,538
3.02222222222222,538
3.2280701754386,534
2.96296296296296,528
3.11627906976744,527
3.1340206185567,526
3.46666666666667,526
3.18987341772152,519
3.13636363636364,518
3.07246376811594,512
3.13978494623656,508
3.05084745762712,507
3.21212121212121,505
3.0625,504
3.2112676056338,502
3.08860759493671,500
3.24528301886792,500
3.19047619047619,499
3.21052631578947,499
3.10588235294118,497
3.15555555555556,496
3.0952380952381,494
3.06849315068493,486
3.12087912087912,486
3.36,482
3.16,479
3.14563106796116,477
3.4,477
3.18279569892473,474
2.96774193548387,472
3.6,471
3.10112359550562,470
3.03703703703704,467
3.19101123595506,467
3.16483516483516,466
3.02040816326531,464
3.24137931034483,464
3.28205128205128,462
3.1063829787234,460
3.08433734939759,459
3.20987654320988,458
3.22388059701493,458
2.76923076923077,457
3.15596330275229,451
3.08045977011494,448
3.17391304347826,448
3.14814814814815,446
3.26530612244898,446
3.12871287128713,442
3.11578947368421,437
3.17525773195876,437
3.12380952380952,436
2.92307692307692,431
2.4,430
2.97142857142857,430
3.06493506493506,430
3.16831683168317,430
3.11926605504587,429
3.16363636363636,428
3.09278350515464,427
3.31428571428571,427
3.07317073170732,422
3.14018691588785,421
3.16190476190476,417
3.17117117117117,415
3.19191919191919,415
3.19148936170213,414
3.2093023255814,414
3.13207547169811,412
3.22077922077922,412
3.05555555555556,408
3.11538461538462,408
3.28888888888889,408
3.10280373831776,406
3.0188679245283,404
3.18446601941748,404
3.3,399
3.08910891089109,396
3.23529411764706,396
3.09803921568627,394
3.12280701754386,394
3.17757009345794,394
3.20879120879121,394
3.08695652173913,393
3.23287671232877,392
3.11504424778761,389
3.10679611650485,388
3.136,388
3.13793103448276,386
3.63636363636364,385
2.82352941176471,384
3.04477611940298,384
3.15966386554622,383
3.17857142857143,383
3.03225806451613,382
3.0990990990991,380
3.07368421052632,378
3.35483870967742,377
3.06172839506173,376
3.08256880733945,376
3.168,375
3.17355371900826,375
3.20833333333333,372
3.15044247787611,370
3.2183908045977,369
3.12903225806452,368
3.15254237288136,366
3.25423728813559,366
3.14529914529915,365
3.16521739130435,365
3.10714285714286,364
3.19230769230769,363
3.01754385964912,362
2.97674418604651,361
2.97435897435897,360
3.11475409836066,360
3.04225352112676,359
3.05,358
3.12605042016807,357
3.18032786885246,356
3.09565217391304,353
3.104,353
3.12781954887218,353
3.2463768115942,353
3.15447154471545,352
3.14705882352941,351
3.15328467153285,350
3.1404958677686,349
3.20792079207921,349
2.88,347
3.08,347
3.11450381679389,347
3.01639344262295,346
3.12121212121212,345
3.14074074074074,345
3.19266055045872,345
3.19298245614035,345
3.22727272727273,345
3.26153846153846,344
3.28,343
3.15942028985507,341
3.1869918699187,339
3.07964601769911,337
3.1858407079646,337
3.21649484536082,336
3.2289156626506,335
3.31707317073171,335
3.09243697478992,334
3.13178294573643,331
3.07407407407407,330
3.13432835820896,330
2.94117647058824,329
3.15625,329
3.11428571428571,327
3.1496062992126,327
3.16923076923077,327
3.08943089430894,326
3.10743801652893,326
3.24050632911392,326
3.66666666666667,326
3.17142857142857,325
2.75,324
3.01538461538462,323
3.26666666666667,323
3.16546762589928,322
3.0561797752809,321
3.11811023622047,321
3.20754716981132,320
2.89655172413793,319
3.12408759124088,319
3.12676056338028,319
3.02857142857143,317
3.10077519379845,316
3.10791366906475,316
3.06796116504854,315
3.10769230769231,314
2.97872340425532,312
3.07070707070707,312
3.20720720720721,311
2.98039215686275,310
3.12056737588652,308
3.14503816793893,308
3.19354838709677,308
3.22448979591837,308
3.17730496453901,307
3.45454545454545,307
3.52941176470588,304
3.14465408805031,302
