pi-val,count
0.0,242
0.5714285714285714,2
0.6666666666666666,3
0.8,13
0.8888888888888888,1
1.0,40
1.0909090909090908,2
1.1428571428571428,7
1.2,2
1.3333333333333333,150
1.4545454545454546,2
1.5,13
1.5384615384615385,5
1.6,76
1.6666666666666667,9
1.7142857142857142,43
1.7391304347826086,1
1.75,1
1.7777777777777777,20
1.8,2
1.8181818181818181,20
1.8333333333333333,1
1.8461538461538463,12
1.8666666666666667,10
1.8823529411764706,3
1.894736842105263,2
1.9047619047619047,2
1.9130434782608696,2
1.92,3
1.9310344827586208,1
2.0,764
2.0606060606060606,1
2.064516129032258,1
2.0689655172413794,1
2.074074074074074,4
2.08,1
2.0869565217391304,4
2.0952380952380953,5
2.1052631578947367,12
2.1176470588235294,16
2.125,1
2.1333333333333333,20
2.142857142857143,4
2.1538461538461537,30
2.1666666666666665,5
2.1714285714285713,1
2.1818181818181817,52
2.193548387096774,3
2.2,13
2.206896551724138,4
2.2222222222222223,101
2.235294117647059,2
2.24,7
2.25,29
2.260869565217391,11
2.2666666666666666,7
2.27027027027027,1
2.2857142857142856,190
2.297872340425532,1
2.303030303030303,7
2.3076923076923075,15
2.311111111111111,1
2.3157894736842106,31
2.3225806451612905,9
2.3255813953488373,2
2.327272727272727,1
2.3333333333333335,88
2.341463414634146,2
2.3448275862068964,12
2.347826086956522,1
2.3529411764705883,48
2.357142857142857,2
2.358974358974359,3
2.3636363636363638,30
2.36734693877551,2
2.3703703703703702,24
2.3728813559322033,1
2.375,11
2.3783783783783785,5
2.380952380952381,4
2.382978723404255,1
2.3846153846153846,2
2.3859649122807016,2
2.4,491
2.4126984126984126,1
2.413793103448276,1
2.4150943396226414,4
2.4166666666666665,1
2.4186046511627906,6
2.419753086419753,1
2.4210526315789473,9
2.4242424242424243,15
2.4262295081967213,1
2.4285714285714284,24
2.4313725490196076,2
2.4324324324324325,1
2.4347826086956523,38
2.4390243902439024,6
2.440677966101695,1
2.4415584415584415,1
2.4444444444444446,69
2.447058823529412,1
2.4477611940298507,3
2.4489795918367347,3
2.45,1
2.4516129032258065,17
2.453333333333333,1
2.4545454545454546,6
2.456140350877193,1
2.4571428571428573,2
2.4578313253012047,1
2.4615384615384617,125
2.4651162790697674,1
2.4657534246575343,2
2.466666666666667,1
2.4680851063829787,5
2.4705882352941178,15
2.4727272727272727,1
2.473684210526316,1
2.4761904761904763,59
2.4788732394366195,4
2.48,5
2.481012658227848,1
2.4827586206896552,27
2.4842105263157896,1
2.484848484848485,2
2.4864864864864864,21
2.488888888888889,9
2.490566037735849,6
2.4918032786885247,3
2.4927536231884058,3
2.4935064935064934,1
2.4941176470588236,1
2.4946236559139785,1
2.5,326
2.505050505050505,1
2.5054945054945055,2
2.5060240963855422,1
2.506666666666667,3
2.5074626865671643,1
2.5084745762711864,7
2.5098039215686274,6
2.5106382978723403,2
2.511627906976744,11
2.5128205128205128,1
2.5142857142857142,19
2.515463917525773,1
2.5161290322580645,4
2.5168539325842696,2
2.5185185185185186,33
2.52,1
2.5205479452054793,3
2.5217391304347827,14
2.523076923076923,2
2.5238095238095237,1
2.526315789473684,94
2.5294117647058822,2
2.5306122448979593,8
2.5316455696202533,1
2.533333333333333,34
2.5346534653465347,1
2.535211267605634,3
2.5365853658536586,17
2.5376344086021505,1
2.5384615384615383,6
2.5396825396825395,6
2.5405405405405403,2
2.5416666666666665,1
2.5454545454545454,245
2.549019607843137,1
2.550724637681159,1
2.5517241379310347,6
2.552380952380952,1
2.5531914893617023,11
2.5555555555555554,21
2.556701030927835,1
2.557377049180328,8
2.56,46
2.5625,7
2.563106796116505,1
2.5641025641025643,22
2.5660377358490565,6
2.5671641791044775,4
2.567901234567901,2
2.5688073394495414,1
2.5714285714285716,163
2.5742574257425743,1
2.574712643678161,1
2.5753424657534247,2
2.5762711864406778,6
