pi-val,count
3.14285714285714,3996
3.1304347826087,2340
3.125,1692
3.13513513513513,1458
3.1219512195122,1260
3.14893617021277,1135
3.12,1030
3.13725490196078,997
3.12727272727273,966
3.14754098360656,871
3.13333333333333,851
3.13846153846154,798
3.12328767123288,694
3.14666666666667,673
3.12820512820513,637
3.13924050632911,631
3.15,601
3.13253012048193,589
3.13636363636364,582
3.1264367816092,565
3.14606741573034,524
3.12087912087912,514
3.1340206185567,494
3.13978494623656,484
3.14563106796116,475
3.14814814814815,471
3.14018691588785,443
3.12871287128713,441
3.12380952380952,439
3.13207547169811,439
3.136,402
3.13793103448276,401
3.14529914529915,395
3.12605042016807,391
3.12280701754386,390
3.1404958677686,385
3.12903225806452,383
3.1496062992126,372
3.13432835820896,363
3.13178294573643,357
3.14074074074074,354
3.12781954887218,342
3.12121212121212,337
3.14503816793893,336
3.14705882352941,333
3.12056737588652,325
3.12676056338028,323
3.12408759124088,320
3.12925170068027,317
3.13669064748201,315
3.1448275862069,304
3.14093959731544,303
3.13375796178344,302
3.13157894736842,296
3.14465408805031,296
3.12258064516129,294
3.13286713286713,292
3.13888888888889,289
3.14110429447853,288
3.12582781456954,286
3.14634146341463,286
3.14838709677419,282
3.1358024691358,280
3.14792899408284,267
3.14942528735632,264
3.14450867052023,263
3.13142857142857,249
3.13953488372093,248
3.13450292397661,246
3.12941176470588,244
3.12299465240642,242
3.1413612565445,239
3.12765957446808,237
3.1377245508982,237
3.12568306010929,236
3.14,235
3.13227513227513,231
3.12138728323699,230
3.12426035502959,230
3.1356783919598,228
3.13684210526316,228
3.13812154696133,228
3.14583333333333,228
3.14124293785311,227
3.13131313131313,226
3.14438502673797,222
3.14720812182741,222
3.12849162011173,221
3.12953367875648,221
3.12690355329949,213
3.14851485148515,210
3.14975845410628,209
3.12041884816754,204
3.12359550561798,201
3.12244897959184,200
3.14427860696517,200
3.14691943127962,199
3.12888888888889,198
3.13656387665198,195
3.14410480349345,195
3.12107623318386,194
3.14782608695652,194
3.13875598086124,192
3.13461538461538,191
3.13559322033898,191
3.14545454545455,189
3.13274336283186,188
3.12068965517241,187
3.1390134529148,187
3.12558139534884,186
3.12962962962963,186
3.14418604651163,184
3.12796208530806,182
3.1417004048583,182
3.14932126696833,182
3.1244635193133,181
3.12621359223301,181
3.13122171945701,181
3.13114754098361,180
3.14035087719298,180
3.13761467889908,177
3.14163090128755,177
3.12757201646091,176
3.13300492610837,176
3.12236286919831,175
3.12437810945274,175
3.12970711297071,174
3.14146341463415,174
3.13191489361702,173
3.14516129032258,173
3.12550607287449,172
3.13364055299539,172
3.14155251141552,172
3.14644351464435,172
3.12156862745098,171
3.12663755458515,171
3.1214953271028,170
3.12396694214876,170
3.13821138211382,170
3.13419913419913,168
3.14859437751004,168
3.13615023474178,166
3.12033195020747,165
3.13692946058091,165
3.1310861423221,164
3.1440329218107,164
3.12307692307692,158
3.12350597609562,154
3.12698412698413,154
3.13754646840149,153
3.12977099236641,152
3.13469387755102,152
3.1284046692607,151
3.12452830188679,149
3.13385826771654,149
3.14864864864865,142
3.12540192926045,141
3.13307984790875,141
3.14385964912281,141
3.13548387096774,140
3.14473684210526,140
3.12230215827338,139
3.12703583061889,138
3.1344262295082,138
3.13826366559486,138
3.14590747330961,138
3.140625,137
3.14982578397213,137
3.12987012987013,136
3.14084507042253,136
3.14176245210728,136
3.14925373134328,136
3.12267657992565,135
3.12544802867384,135
3.14396887159533,135
3.14576271186441,135
3.14801444043321,135
3.13099041533546,134
3.1394422310757,134
3.12418300653595,133
3.13907284768212,133
3.14728682170543,133
3.12367491166078,132
3.12592592592593,132
3.13804713804714,132
3.14186851211073,132
3.14551083591331,132
3.14624505928854,132
3.12312312312312,131
3.12982456140351,131
3.13149847094801,131
3.12048192771084,130
3.12883435582822,130
3.13475177304965,130
3.14685314685315,130
3.12915129151291,129
3.13650793650794,129
3.13962264150943,129
3.14191419141914,129
3.14195583596215,129
3.14776632302405,129
3.14828897338403,129
3.12627986348123,128
3.13235294117647,128
3.13414634146341,128
3.14102564102564,128
3.14199395770393,128
3.1438127090301,128
3.12462006079027,127
3.12751677852349,127
3.13167259786477,127
3.13677811550152,127
3.14391143911439,127
3.14492753623188,127
