pi-val,count
3.14285714285714,3993
3.1304347826087,2348
3.125,1626
3.13513513513513,1412
3.1219512195122,1265
3.14893617021277,1172
3.12,1036
3.13725490196078,978
3.12727272727273,959
3.13333333333333,845
3.14754098360656,816
3.13846153846154,784
3.14666666666667,641
3.12328767123288,637
3.12820512820513,630
3.13924050632911,628
3.15,603
3.13253012048193,601
3.14606741573034,563
3.1264367816092,538
3.1340206185567,538
3.13636363636364,537
3.12087912087912,485
3.13978494623656,485
3.12871287128713,459
3.14563106796116,452
3.14018691588785,451
3.14814814814815,437
3.12380952380952,434
3.13207547169811,424
3.14529914529915,409
3.13793103448276,400
3.1404958677686,400
3.13178294573643,384
3.12280701754386,378
3.12903225806452,375
3.136,365
3.12605042016807,361
3.14503816793893,356
3.12121212121212,347
3.13669064748201,346
3.14705882352941,346
3.1496062992126,346
3.12781954887218,338
3.14074074074074,334
3.12408759124088,328
3.13432835820896,322
3.12676056338028,305
3.12925170068027,301
3.12582781456954,299
3.14093959731544,298
3.12258064516129,297
3.13157894736842,294
3.13286713286713,294
3.14110429447853,291
3.12056737588652,289
3.1448275862069,288
3.14838709677419,288
3.14634146341463,281
3.13888888888889,280
3.13375796178344,275
3.1358024691358,274
3.14465408805031,274
3.14583333333333,252
3.14792899408284,252
3.12849162011173,248
3.12138728323699,246
3.1356783919598,241
3.12426035502959,239
3.13131313131313,239
3.1377245508982,238
3.14720812182741,237
3.13812154696133,236
3.14124293785311,236
3.14438502673797,235
3.12941176470588,234
3.1413612565445,232
3.12041884816754,227
3.13953488372093,227
3.14942528735632,226
3.12953367875648,224
3.13227513227513,224
3.13450292397661,223
3.14,223
3.12690355329949,220
3.13684210526316,220
3.13142857142857,215
3.12765957446808,214
3.12359550561798,213
3.12568306010929,213
3.14450867052023,202
3.12621359223301,199
3.12299465240642,198
3.12437810945274,198
3.13274336283186,198
3.14975845410628,197
3.12888888888889,196
3.14146341463415,194
3.14932126696833,194
3.14691943127962,193
3.12558139534884,192
3.14782608695652,191
3.13656387665198,187
3.12962962962963,186
3.13364055299539,185
3.13875598086124,184
3.14427860696517,184
3.14644351464435,184
3.13122171945701,182
3.13615023474178,182
3.12796208530806,181
3.13461538461538,181
3.12757201646091,180
3.1214953271028,179
3.12244897959184,179
3.1244635193133,179
3.12970711297071,179
3.13821138211382,179
3.14418604651163,179
3.14851485148515,179
3.12068965517241,178
3.1390134529148,178
3.14545454545455,176
3.13419913419913,175
3.13469387755102,173
3.14035087719298,173
3.1440329218107,173
3.13300492610837,172
3.12663755458515,170
3.14410480349345,170
3.12107623318386,169
3.13191489361702,169
3.13761467889908,169
3.12550607287449,168
