pi-val,count
0,2652
0.444444444444444,1
0.5,1
0.571428571428571,5
0.666666666666667,14
0.8,67
0.888888888888889,3
1,329
1.09090909090909,2
1.14285714285714,49
1.2,10
1.23076923076923,4
1.33333333333333,1346
1.41176470588235,1
1.42857142857143,10
1.45454545454545,22
1.47368421052632,2
1.5,126
1.53846153846154,12
1.55555555555556,1
1.6,743
1.64705882352941,6
1.66666666666667,42
1.68421052631579,5
1.71428571428571,402
1.75,22
1.76,1
1.77777777777778,228
1.8,7
1.81818181818182,143
1.83333333333333,2
1.84615384615385,90
1.85714285714286,2
1.86666666666667,42
1.88235294117647,44
1.89473684210526,23
1.9047619047619,14
1.91304347826087,10
1.92,8
1.92592592592593,6
1.93103448275862,2
1.93548387096774,1
1.93939393939394,1
1.94285714285714,1
1.94871794871795,1
1.95121951219512,1
1.95348837209302,1
2,7583
2.04444444444444,1
2.05128205128205,1
2.05405405405405,3
2.05714285714286,1
2.06060606060606,3
2.06451612903226,8
2.06896551724138,14
2.07407407407407,20
2.08,28
2.08695652173913,39
2.0952380952381,64
2.1,1
2.10526315789474,99
2.11111111111111,2
2.11764705882353,131
2.12244897959184,1
2.125,11
2.12765957446808,2
2.13333333333333,238
2.13953488372093,3
2.14285714285714,25
2.14634146341463,1
2.15384615384615,369
2.15873015873016,1
2.16,1
2.16216216216216,4
2.16393442622951,1
2.16666666666667,57
2.17142857142857,11
2.17391304347826,3
2.17543859649123,2
2.18181818181818,607
2.1875,1
2.18867924528302,1
2.19047619047619,3
2.19178082191781,1
2.19354838709677,23
2.19607843137255,1
2.19718309859155,1
2.2,131
2.20289855072464,1
2.20408163265306,2
2.20689655172414,32
2.2089552238806,1
2.21052631578947,7
2.21276595744681,2
2.21428571428571,1
2.21538461538462,1
2.21621621621622,1
2.22222222222222,1088
2.23076923076923,3
2.23255813953488,4
2.23376623376623,1
2.23529411764706,23
2.23728813559322,2
2.24,76
2.24242424242424,2
2.24390243902439,11
2.25,322
2.25454545454545,3
2.25641025641026,12
2.26086956521739,111
2.26415094339623,4
2.26666666666667,45
2.26865671641791,1
2.27027027027027,18
2.27272727272727,4
2.27450980392157,2
2.27692307692308,1
2.27848101265823,1
2.28571428571429,2046
2.29411764705882,1
2.29508196721311,3
2.2962962962963,3
2.29787234042553,6
2.3,10
2.3030303030303,46
2.30508474576271,1
2.30769230769231,87
2.30985915492958,2
2.31111111111111,4
2.3125,1
2.31578947368421,242
2.31884057971014,2
2.32,6
2.32098765432099,1
2.32258064516129,70
2.32432432432432,1
2.32558139534884,15
2.32727272727273,3
2.33333333333333,854
2.33846153846154,1
2.33962264150943,4
2.34146341463415,18
2.34285714285714,3
2.3448275862069,92
2.34666666666667,1
2.34782608695652,4
2.34920634920635,5
2.35,2
2.35294117647059,433
2.35555555555556,1
2.35616438356164,4
2.35714285714286,4
2.35897435897436,29
2.36065573770492,4
2.36144578313253,1
2.36363636363636,226
2.36619718309859,3
2.36734693877551,7
2.36842105263158,2
2.37037037037037,131
2.3728813559322,4
2.37362637362637,1
2.375,84
2.3768115942029,3
2.37837837837838,41
2.37974683544304,2
2.38095238095238,24
2.38202247191011,1
2.38297872340426,9
2.38461538461538,10
2.3859649122807,5
2.38709677419355,4
2.38805970149254,5
2.38888888888889,4
2.38961038961039,2
2.39024390243902,2
2.39080459770115,1
2.39130434782609,1
2.4,4607
2.40860215053763,1
2.40909090909091,1
2.40963855421687,2
2.41025641025641,3
2.41095890410959,3
2.41176470588235,3
2.41269841269841,3
2.41379310344828,7
2.41509433962264,10
2.41584158415842,1
2.41666666666667,15
2.41860465116279,28
2.42105263157895,53
2.42253521126761,2
2.42424242424242,83
2.42553191489362,1
2.42622950819672,2
2.42857142857143,157
2.43037974683544,2
2.43137254901961,13
2.43243243243243,2
2.43478260869565,277
2.4367816091954,2
2.4375,5
2.4390243902439,48
2.44,1
2.44067796610169,10
2.44155844155844,5
2.4421052631579,1
2.44444444444444,574
2.44660194174757,1
2.44705882352941,2
2.44776119402985,5
2.44897959183673,20
2.45,3
2.45161290322581,140
2.45283018867925,1
2.45333333333333,2
2.45454545454545,40
2.45614035087719,14
2.45714285714286,5
2.4578313253012,2
2.45833333333333,2
2.46153846153846,1188
2.46464646464646,1
2.46511627906977,2
2.46575342465753,3
2.46666666666667,14
2.46728971962617,1
2.46808510638298,39
2.46913580246914,4
2.47058823529412,104
2.47191011235955,4
2.47272727272727,17
2.47368421052632,3
2.47422680412371,4
2.47619047619048,451
2.47826086956522,5
2.47887323943662,4
2.48,28
2.48101265822785,5
2.48148148148148,1
2.48275862068966,209
2.48421052631579,3
2.48484848484848,4
2.48543689320388,1
2.48648648648649,113
2.48780487804878,8
2.48888888888889,49
2.48979591836735,4
2.49056603773585,28
2.49180327868852,18
2.49275362318841,7
2.49350649350649,3
2.49411764705882,3
2.49462365591398,4
2.49504950495049,1
2.4954128440367,1
2.5,3009
2.50467289719626,1
2.50505050505051,5
2.50549450549451,3
2.50602409638554,6
2.50666666666667,3
2.50746268656716,8
2.50847457627119,23
2.50909090909091,1
2.50980392156863,41
2.51063829787234,3
2.51162790697674,78
2.51282051282051,3
2.51428571428571,138
2.51546391752577,2
2.51612903225806,23
2.51685393258427,3
2.51851851851852,307
2.52,5
2.52054794520548,4
2.52173913043478,54
2.52252252252252,1
2.52307692307692,15
2.52380952380952,5
2.52427184466019,2
2.52631578947368,757
2.52830188679245,2
2.52873563218391,2
2.52941176470588,13
2.53061224489796,62
2.53164556962025,8
2.53211009174312,1
2.53333333333333,257
2.53465346534653,5
2.53521126760563,14
2.53571428571429,1
2.53658536585366,108
2.53763440860215,1
2.53846153846154,57
2.53968253968254,25
2.54054054054054,9
2.54117647058824,7
2.54166666666667,5
