pi-val,count
3,174356
3.27272727272727,31247
3.23076923076923,30434
3.33333333333333,29348
3.2,28668
3.17647058823529,26090
3.42857142857143,25622
3.15789473684211,23767
3.14285714285714,21493
3.6,20733
3.1304347826087,19533
3.12,18009
4,16459
3.11111111111111,16245
3.25,14993
3.10344827586207,14853
3.3,14517
3.21428571428571,14484
3.09677419354839,13766
3.1875,13087
3.375,12937
3.09090909090909,12686
3.16666666666667,11816
3.08571428571429,11641
3.08108108108108,11040
2,11021
6,10868
3.15,10862
2.4,10839
3.5,10817
2.57142857142857,10492
3.07692307692308,10233
2.66666666666667,10172
3.13636363636364,9840
2.72727272727273,9596
3.25714285714286,9540
3.07317073170732,9453
3.29032258064516,9414
3.24324324324324,9405
3.31034482758621,9324
2.76923076923077,9266
3.20930232558139,9196
3.21951219512195,9128
3.06976744186047,9007
0,8938
3.125,8740
2.8,8628
3.06666666666667,8599
3.19148936170213,8519
3.36,8445
3.18367346938775,8290
2.82352941176471,8268
3.75,8167
3.11538461538462,8063
3.06382978723404,8051
3.39130434782609,7994
2.84210526315789,7838
3.16981132075472,7765
3.16363636363636,7652
3.06122448979592,7607
2.85714285714286,7526
2.8695652173913,7273
3.10714285714286,7250
3.05882352941176,7118
3.26086956521739,6993
3.24,6981
3.28571428571429,6961
3.15254237288136,6911
3.47368421052632,6885
2.88,6869
3.14754098360656,6793
3.22222222222222,6684
3.20689655172414,6666
3.1,6656
3.05660377358491,6650
3.31578947368421,6644
3.05454545454545,6564
2.88888888888889,6497
3.13846153846154,6475
3.19354838709677,6393
2.89655172413793,6378
3.52941176470588,6358
3.05263157894737,6176
3.18181818181818,6116
3.35294117647059,6082
3.09375,6080
2.90322580645161,6019
3.13432835820895,5988
3.05084745762712,5878
3.12676056338028,5760
3.17142857142857,5760
4.5,5746
3.04918032786885,5709
3.4,5683
2.90909090909091,5677
3.08823529411765,5642
2.91428571428571,5566
3.04761904761905,5484
3.16216216216216,5471
3.12328767123288,5462
3.24590163934426,5407
3.28301886792453,5385
3.26315789473684,5358
3.04615384615385,5282
3.25423728813559,5271
3.2112676056338,5242
3.31914893617021,5216
2.91891891891892,5212
3.30612244897959,5208
3.21739130434783,5205
3.23809523809524,5200
3.69230769230769,5194
3.08333333333333,5164
3.29411764705882,5162
3.22388059701493,5102
2.92307692307692,5064
3.11688311688312,5038
3.46153846153846,5009
3.14634146341463,4992
3.11392405063291,4979
3.04477611940298,4976
2.92682926829268,4894
3.20547945205479,4881
3.07894736842105,4880
3.15384615384615,4874
3.19480519480519,4780
3.04347826086957,4761
2.93023255813953,4756
3.10843373493976,4721
3.81818181818182,4684
3.18518518518519,4674
3.34883720930233,4674
3.36585365853659,4649
3.18987341772152,4642
3.18072289156627,4630
3.04225352112676,4609
3.38461538461538,4539
3.13333333333333,4535
2.625,4518
2.93333333333333,4511
3.13953488372093,4507
3.04109589041096,4506
2.5,4484
3.54545454545455,4474
3.17241379310345,4449
3.1685393258427,4433
2.25,4424
3.075,4402
2.93617021276596,4394
3.10588235294118,4376
3.26470588235294,4357
2.93877551020408,4327
3.28125,4301
3.23684210526316,4300
3.40540540540541,4245
3.10112359550562,4239
3.04,4206
3.225,4172
3.07142857142857,4142
3.20454545454545,4127
3.16483516483517,4125
2.7,4123
3.16129032258064,4120
2.94339622641509,4091
3.03896103896104,4073
3.15151515151515,4066
3.12765957446808,4057
3.0989010989011,4049
3.12244897959184,4043
2.75,4033
2.94117647058823,4033
3.32142857142857,4033
3.15463917525773,4013
3.06818181818182,3981
3.09473684210526,3951
3.03703703703704,3939
3.0379746835443,3933
1.5,3905
3.25301204819277,3874
3.19565217391304,3865
2.78571428571429,3856
3.45454545454545,3848
3.09278350515464,3839
3.25925925925926,3811
3.03614457831325,3793
3.14851485148515,3789
2.94545454545455,3787
3.18,3774
3.06521739130435,3746
3.48387096774194,3722
2.94736842105263,3691
3.34615384615385,3691
3.26582278481013,3688
3.66666666666667,3685
3.21649484536082,3678
3.11764705882353,3672
3.14563106796116,3672
2.8125,3654
3.28767123287671,3630
3.14018691588785,3623
3.24705882352941,3611
3.24137931034483,3602
3.23595505617978,3589
3.13761467889908,3583
3.28,3575
3.21212121212121,3573
3.17307692307692,3568
3.11320754716981,3564
3.29577464788732,3559
3.13513513513513,3551
2.94915254237288,3540
3.0625,3516
3.30434782608696,3510
3.08910891089109,3507
2.95081967213115,3504
3.03370786516854,3501
3.22105263157895,3495
4.28571428571429,3493
3.03529411764706,3476
3.51724137931034,3470
3.2258064516129,3454
3.3134328358209,3453
3.10909090909091,3450
2.83333333333333,3440
3.20388349514563,3435
3.19626168224299,3427
3.19266055045872,3423
3.03448275862069,3390
3.32307692307692,3380
2.95238095238095,3372
3.40909090909091,3356
2.85,3352
3.06,3347
3.13274336283186,3341
3.0873786407767,3339
3.1551724137931,3314
3.08411214953271,3300
3.16071428571429,3298
3.08256880733945,3289
3.24489795918367,3257
3.18918918918919,3253
3.20792079207921,3248
2.86363636363636,3236
2.95384615384615,3223
3.55555555555556,3207
3.17948717948718,3197
3.10526315789474,3194
3.45,3189
3.03225806451613,3185
3.03296703296703,3185
3.25531914893617,3181
3.34426229508197,3165
3.26666666666667,3163
3.12820512820513,3160
3.14516129032258,3157
2.95522388059701,3144
3.05769230769231,3142
3.18260869565217,3131
3.29268292682927,3129
3.10169491525424,3120
3.35593220338983,3112
3.1858407079646,3109
3.168,3101
3.12396694214876,3100
3.17355371900826,3099
3.1219512195122,3094
3.21818181818182,3092
2.95652173913043,3082
3.12605042016807,3076
